X,Y,t_id,art,druckzone,symbolori,hoehe,einbaujahr,druckzone_bemerkung,lagebestimmung,lagebestimmung_code,eigentuemer,bemerkung,name_nummer,art_code,dimension,zulaessiger_betriebsdruck,zustand,icon_url
7.59185346889926,46.2518964502997,"400",divers (inconnu),Chandolin,24.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59206462795834,46.2520701015208,"401",divers (inconnu),Chandolin,336.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5915293746352,46.2519457287434,"402",divers (inconnu),Chandolin,165.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59174862171266,46.2520963914237,"403",divers (inconnu),Chandolin,336,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59170814728275,46.2521137346549,"404",divers (inconnu),Chandolin,331.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59157166516172,46.2519422100968,"405",divers (inconnu),Chandolin,26.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59176972580746,46.2521078183404,"406",divers (inconnu),Chandolin,133.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5912383264343,46.2521080312566,"407",divers (inconnu),Chandolin,337.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59138606945696,46.2522873359038,"408",divers (inconnu),Chandolin,25.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59139254390088,46.252284024079,"409",divers (inconnu),Chandolin,140.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59133919980885,46.2523363833163,"410",divers (inconnu),Chandolin,21.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59065515373157,46.2523316805574,"411",divers (inconnu),Chandolin,200,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59027930512013,46.2523539454688,"412",divers (inconnu),Chandolin,2.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59033347047037,46.252360410559,"413",divers (inconnu),Chandolin,0,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59010019025363,46.2521137864951,"414",divers (inconnu),Chandolin,99.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59003843273864,46.2523066792261,"415",divers (inconnu),Chandolin,189.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59007972447509,46.2520402320436,"416",divers (inconnu),Chandolin,226.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59313380099109,46.2518454439414,"417",divers (compteur),Chandolin,303.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"31",,0,unbekannt/inconnue,./0.png
7.59077412490304,46.2523024599629,"418",divers (inconnu),Chandolin,21.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59079113871224,46.2523190147117,"419",divers (inconnu),Chandolin,39.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59143369454809,46.2536652262686,"420",divers (inconnu),Chandolin,235.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59139873515324,46.2536264795459,"421",divers (inconnu),Chandolin,235.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59140212648216,46.253679816513,"422",divers (inconnu),Chandolin,29,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59141189085632,46.2536935779785,"423",divers (inconnu),Chandolin,29,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59169596166948,46.253547577243,"424",divers (inconnu),Chandolin,237.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59166913871042,46.2535201344877,"425",divers (inconnu),Chandolin,237.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59200460996726,46.2532074327507,"426",divers (inconnu),Chandolin,343.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59183543554954,46.253284195054,"427",divers (inconnu),Chandolin,238.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59208297730887,46.2536950609063,"428",divers (inconnu),Chandolin,245.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59203748847697,46.2536589289471,"429",divers (inconnu),Chandolin,245.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59199726577835,46.2529014492036,"430",divers (inconnu),Chandolin,345.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59184353312285,46.2529930897097,"431",divers (inconnu),Chandolin,333.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59214221210746,46.2528557826617,"432",divers (inconnu),Chandolin,151.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59192400105194,46.2527868534676,"433",divers (inconnu),Chandolin,324.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59158139228549,46.2528656770654,"434",divers (inconnu),Chandolin,228.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5923104101392,46.252720760175,"435",divers (inconnu),Chandolin,237.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59228193803183,46.2526832699473,"436",divers (inconnu),Chandolin,162.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59247483945421,46.2526865924954,"437",divers (inconnu),Chandolin,396.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5924709476721,46.2527435235293,"438",divers (inconnu),Chandolin,396.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59268463507701,46.2526454053322,"439",divers (inconnu),Chandolin,200,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59258141859387,46.2531180995966,"440",divers (inconnu),Chandolin,343.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59249484297592,46.2531696611691,"441",divers (inconnu),Chandolin,345.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59255127397707,46.2530624798011,"442",divers (inconnu),Chandolin,139.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59266944430521,46.2530060962991,"443",divers (inconnu),Chandolin,128.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59132883806824,46.2538461946874,"444",divers (inconnu),Chandolin,185.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59196468323473,46.2534198690213,"445",divers (inconnu),Chandolin,139.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59208504438558,46.2529893896147,"446",divers (inconnu),Chandolin,238.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59179742477012,46.2527360725242,"447",divers (inconnu),Chandolin,327,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59236830360119,46.2528449344156,"448",divers (inconnu),Chandolin,140.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59287104291426,46.2526452923728,"449",divers (inconnu),Chandolin,82.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58997772674004,46.2535441216573,"450",divers (inconnu),Chandolin,178.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58993699275345,46.253468485875,"451",divers (inconnu),Chandolin,223.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59003600793932,46.2532256110208,"452",divers (inconnu),Chandolin,191.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59150097721956,46.2525129161782,"453",divers (inconnu),Chandolin,103.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59045308805257,46.2531119044305,"454",divers (inconnu),Chandolin,222,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58967869949407,46.253558997939,"455",divers (inconnu),Chandolin,214.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58955799461924,46.2532867584712,"456",divers (inconnu),Chandolin,218.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5891678188388,46.2534590384646,"457",divers (inconnu),Chandolin,12.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58884898950877,46.2536408507636,"458",divers (inconnu),Chandolin,343.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58868174598802,46.2534755015362,"459",divers (inconnu),Chandolin,149.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58871389433415,46.2534392595626,"460",divers (inconnu),Chandolin,179.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58864713665684,46.2533643930807,"461",divers (inconnu),Chandolin,281.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.588341799944,46.2531136584471,"462",divers (inconnu),Chandolin,200,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58929962104848,46.2530546905361,"463",divers (inconnu),Chandolin,216.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5891191472722,46.2528560415598,"464",divers (inconnu),Chandolin,265.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5893520575947,46.2532595535171,"465",divers (inconnu),Chandolin,219.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58934308740244,46.2532396765717,"466",divers (inconnu),Chandolin,219.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59122276439842,46.2538027869639,"467",divers (inconnu),Chandolin,220.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59267585240078,46.2532662593638,"468",divers (inconnu),Chandolin,226.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59227224246694,46.2535571285255,"469",divers (inconnu),Chandolin,252.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59219748868243,46.253489902829,"470",divers (inconnu),Chandolin,241.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5912582558591,46.2538212705313,"471",divers (inconnu),Chandolin,348,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59102276217267,46.2539494946316,"472",divers (inconnu),Chandolin,342.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.591043975267,46.2537096751648,"473",divers (inconnu),Chandolin,164.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59075682436162,46.25362403978,"474",divers (inconnu),Chandolin,171.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59016878421374,46.2534661381475,"475",divers (inconnu),Chandolin,294.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59019576573825,46.2535509284679,"476",divers (inconnu),Chandolin,210.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59062290112004,46.2532638302439,"477",divers (inconnu),Chandolin,129.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58942398074749,46.2531837676976,"478",divers (inconnu),Chandolin,118.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58944983686795,46.2531551298662,"479",divers (inconnu),Chandolin,164.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58922413197556,46.2530131155832,"480",divers (inconnu),Chandolin,257.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.58941451845516,46.2529858754625,"481",divers (inconnu),Chandolin,209,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59321069712515,46.2529549695839,"482",divers (inconnu),Chandolin,324.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59300977532363,46.2529818087804,"483",divers (inconnu),Chandolin,204.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59342130939948,46.2526302053548,"484",divers (inconnu),Chandolin,0,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59349274681674,46.2526710802561,"485",divers (inconnu),Chandolin,57,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59585816852063,46.2581752856079,"486",divers (inconnu),Chandolin,242,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59855321817476,46.2581622383138,"487",divers (inconnu),Chandolin,240.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59768406755841,46.2564130993493,"488",divers (inconnu),Chandolin,237.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59763668448716,46.2562853288337,"489",divers (inconnu),Chandolin,215.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59697553930569,46.2560898253972,"490",divers (inconnu),Chandolin,117.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59332597590174,46.2524509139736,"491",divers (inconnu),Chandolin,198.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59326064983434,46.2522785391711,"492",divers (inconnu),Chandolin,247.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59344486120667,46.2523616382486,"493",divers (inconnu),Chandolin,200,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59344483108591,46.2523510262051,"494",divers (inconnu),Chandolin,200,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5927470202795,46.2523511338601,"495",divers (inconnu),Chandolin,0,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59274703437815,46.252356123629,"496",divers (inconnu),Chandolin,0,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59251925367695,46.2523420259888,"497",divers (inconnu),Chandolin,207.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59249455281952,46.2522048754919,"498",divers (inconnu),Chandolin,207.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5924357237101,46.2523235857911,"499",divers (inconnu),Chandolin,281.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59374968519943,46.2526778270494,"500",divers (inconnu),Chandolin,107.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59398223575201,46.2526586738453,"501",divers (inconnu),Chandolin,107.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59370672903594,46.2523923434431,"502",divers (inconnu),Chandolin,191.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59371792265392,46.2523385649161,"503",divers (inconnu),Chandolin,189.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59404901010303,46.2524850641697,"504",divers (inconnu),Chandolin,172,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59409181329701,46.2524318747641,"505",divers (inconnu),Chandolin,317.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59444522796494,46.2524497321955,"506",divers (inconnu),Chandolin,309.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5942904040339,46.2524410898195,"507",divers (inconnu),Chandolin,259.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5944338198349,46.252428172315,"508",divers (inconnu),Chandolin,328.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59436551030598,46.2523475159616,"509",divers (inconnu),Chandolin,230.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59450990923809,46.2523951069772,"510",divers (inconnu),Chandolin,134,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59488016737636,46.252351446011,"511",divers (inconnu),Chandolin,237.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59483545244557,46.2523028045018,"512",divers (inconnu),Chandolin,326,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59490445367098,46.2523417843437,"513",divers (inconnu),Chandolin,228.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59462158298514,46.2520520635146,"514",divers (inconnu),Chandolin,246.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5949117353491,46.2523374170232,"515",divers (inconnu),Chandolin,233.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59496404577166,46.2522083834492,"516",divers (inconnu),Chandolin,147.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59536030060574,46.2521868228394,"517",divers (inconnu),Chandolin,239.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59534485016696,46.2521688528548,"518",divers (inconnu),Chandolin,232.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5956338534085,46.2520534769002,"519",divers (inconnu),Chandolin,250.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59555100266818,46.2519896380173,"520",divers (inconnu),Chandolin,245.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59593498835414,46.2519297904799,"521",divers (inconnu),Chandolin,217.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59589448802687,46.2519376476225,"522",divers (inconnu),Chandolin,321.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59617066207023,46.2518709209614,"523",divers (inconnu),Chandolin,0,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59617073108886,46.251894815627,"524",divers (inconnu),Chandolin,0,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59635264508722,46.2517429011535,"525",divers (inconnu),Chandolin,146.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59638015152283,46.2517259257011,"526",divers (inconnu),Chandolin,146.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5962908824038,46.2516847963178,"527",divers (inconnu),Chandolin,307.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.5962203809342,46.2516876352416,"528",divers (inconnu),Chandolin,259.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59681676696308,46.2516498377927,"529",divers (inconnu),Chandolin,178.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59685804803563,46.2516318590947,"530",divers (inconnu),Chandolin,133.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59682489227699,46.2516569948798,"531",divers (inconnu),Chandolin,45.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59689417777629,46.251793730797,"532",divers (inconnu),Chandolin,395.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59763544263663,46.2514115014864,"533",divers (inconnu),Chandolin,309.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59730441281496,46.2515644702486,"534",divers (inconnu),Chandolin,337.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59706783908677,46.2513126412124,"535",divers (inconnu),Chandolin,47.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59713362929657,46.2513620957091,"536",divers (inconnu),Chandolin,38.1,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59700941056428,46.2512864386432,"537",divers (inconnu),Chandolin,231.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59739939043545,46.2510607199884,"538",divers (inconnu),Chandolin,337,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59729579208767,46.2511084437635,"539",divers (inconnu),Chandolin,342.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59727351720382,46.2509733992661,"540",divers (inconnu),Chandolin,151.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59731315014723,46.2509462864763,"541",divers (inconnu),Chandolin,126.9,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59716468978119,46.2508950502357,"542",divers (inconnu),Chandolin,378.7,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59707116002991,46.2510608982303,"543",divers (inconnu),Chandolin,360.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59694303835265,46.2507571921392,"544",divers (inconnu),Chandolin,177.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59701422962938,46.2507132387542,"545",divers (inconnu),Chandolin,145.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59717947097921,46.2504039219404,"546",divers (inconnu),Chandolin,285.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59709027917585,46.2503888664852,"547",divers (inconnu),Chandolin,269.2,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59684479095219,46.2506937973875,"548",divers (inconnu),Chandolin,380.6,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59676198008559,46.2509230215548,"549",divers (inconnu),Chandolin,36.3,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59320907194786,46.2518095694478,"550",divers (inconnu),Chandolin,202,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59327204291344,46.2517541186203,"551",divers (inconnu),Chandolin,302.8,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59322103416476,46.2517408908381,"552",divers (inconnu),Chandolin,226.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59326558122126,46.2517309910505,"553",divers (inconnu),Chandolin,303.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59323884960279,46.2517357361918,"554",divers (inconnu),Chandolin,326.5,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59325899877374,46.2516961417936,"555",divers (inconnu),Chandolin,100,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59327602047803,46.2516968916354,"556",divers (inconnu),Chandolin,95.4,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
7.59340925803865,46.2518106315425,"557",divers (inconnu),Chandolin,200,0,"1900",EP_Z_2,inconnue,"1",inconnue,,,"27",,0,unbekannt/inconnue,./0.png
