X,Y,t_id,einbaujahr,name_nummer,art,art_code,nennweite,typ,bemerkung,lagebestimmung,lagebestimmung_code,hoehenbestimmung,hoehenbestimmung_code,druckzone,druckzone_bemerkung,hoehe,symbolori,zustand,icon_url
7.58457743018258,46.2188720201443,"484","1900","204",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58527569930454,46.2191790087524,"485","1900","206",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58505411790193,46.2190750287936,"486","1900","237",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58491139391372,46.2189308238221,"488","1900","205",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58612697575118,46.2182735729291,"489","1900","291",vanne de séparation,"8","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58529475778029,46.2182412199861,"490","1900","202",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58532649047184,46.2180710932055,"491","1900","780",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58542542550471,46.2178599667714,"492","1900","200",vanne de vidange,"11","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58586202138243,46.2175226807102,"493","1900","211",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58650885112056,46.2174036016568,"494","1900","247",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58657539383584,46.218546095498,"495","1900","210",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58635826778118,46.2183972997471,"496","1900","209",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58634372351456,46.2186370037915,"497","1900","214",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58567294714861,46.219119080639,"498","1900","208",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58545824366008,46.219222755102,"499","1900","207",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5880176656676,46.2158612926822,"500","1900","256",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58769374552206,46.2163974134612,"501","1900","255",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58768817949174,46.2164050440791,"502","1900","254",vanne de vidange,"11","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58874469759265,46.2148518672245,"503","1900","261",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58369554241848,46.2161949204952,"504","1900","266",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58367821549961,46.2164815859458,"505","1900","144",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58592604351023,46.2147521349308,"506","1900","858",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58794430805063,46.2146367663078,"507","1900","128",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58770704858722,46.2146955584699,"508","1900","129",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,178.1,unbekannt/inconnue,./0.png
7.58763346859676,46.214725154761,"509","1900","130",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58759919648689,46.2147392568232,"510","1900","862",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58738900618242,46.2148627491605,"511","1900","132",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58839120464519,46.2145459347459,"512","1900","222",vanne de tronçon,"7","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,171,unbekannt/inconnue,./0.png
7.58795272508745,46.2143723338434,"513","1900","126",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58790700467478,46.2143619092113,"514","1900","292",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58779441401855,46.2143150497692,"515","1900","232",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58763991749094,46.2142713507586,"516","1900","125",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58769469030969,46.213671498534,"517","1900","142",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5873277565634,46.2136322247676,"518","1900","141",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,288.7,unbekannt/inconnue,./0.png
7.58726739061537,46.2141401868503,"519","1900","124",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,299.4,unbekannt/inconnue,./0.png
7.58705178422846,46.2139888519472,"520","1900","137",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58704294947482,46.2139849256347,"521","1900","138",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58704374357626,46.2139876580392,"522","1900","139",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58704565202393,46.2139953089766,"523","1900","123",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58703981748476,46.2139938940004,"524","1900","122",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58842650884748,46.2151769108363,"525","1900","258",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,325.1,unbekannt/inconnue,./0.png
7.58844444202614,46.2151680161109,"526","1900","259",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,324,unbekannt/inconnue,./0.png
7.58859793621305,46.2152496966427,"527","1900","272",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58875263096556,46.2154009746386,"528","1900","271",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58874533884727,46.2154951789812,"529","1900","269",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58872935302779,46.2155250612757,"530","1900","268",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5889417919987,46.2160644772938,"531","1900","171",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58873215376694,46.2161612445105,"532","1900","172",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58872785785481,46.2162276881166,"533","1900","173",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58871161250546,46.2162615602416,"534","1900","174",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58866353301468,46.2163451346592,"535","1900","267",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58931307668779,46.2163580544068,"536","1900","168",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58927037954841,46.2165881392949,"537","1900","163",vanne de séparation,"8","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58920571847678,46.2166315400074,"538","1900","159",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58773839482121,46.2180633148937,"539","1900","161",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,31.9,unbekannt/inconnue,./0.png
7.58759466653199,46.2181473032556,"540","1900","162",vanne de vidange,"11","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58854068697734,46.2169201983677,"541","1900","160",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58539722568571,46.2195583566826,"542","1900","215",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58531327757566,46.2196208133189,"543","1900","216",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58480482414431,46.2201215441894,"544","1900","217",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58423247939151,46.2207422073051,"545","1900","221",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58237943619661,46.2197596131626,"546","1900","264",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58206899887403,46.2203148578307,"547","1900","249",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58191775356925,46.2206789540279,"548","1900","185",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58174714859819,46.2208627780271,"549","1900","183",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58165169708964,46.2208344005719,"550","1900","184",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58169086943145,46.2209850660757,"551","1900","182",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58330155529063,46.2172745187768,"552","1900","193",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58319467240592,46.2176547397768,"553","1900","191",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5830962933252,46.2176874043953,"554","1900","192",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58393427474356,46.2166843112949,"555","1900","194",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58399465673888,46.2164751067814,"556","1900","195",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58374673493862,46.2173084770866,"557","1900","190",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58374990766984,46.2173134180588,"558","1900","189",vanne de séparation,"8","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58373823443249,46.217315543512,"559","1900","188",vanne de tronçon,"7","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5838650485917,46.2179269600144,"560","1900","219",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58382676989514,46.2179152618394,"561","1900","220",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58378733003254,46.2179038629877,"562","1900","196",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,213,unbekannt/inconnue,./0.png
7.58511261272927,46.2170447505313,"563","1900","199",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58474487657742,46.2168579159154,"564","1900","197",vanne de vidange,"11","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58474567919803,46.2169060974623,"565","1900","198",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58417385165396,46.2186616486163,"566","1900","201",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,303,unbekannt/inconnue,./0.png
7.5859480468223,46.1961900415173,"567","1900","688",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,147.5,unbekannt/inconnue,./0.png
7.5859391860418,46.1960297951444,"568","1900","689",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,191.6,unbekannt/inconnue,./0.png
7.58615589029922,46.195777791908,"569","1900","691",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,226,unbekannt/inconnue,./0.png
7.58635140557278,46.1957640212482,"570","1900","692",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,60.2,unbekannt/inconnue,./0.png
7.58625464428853,46.195716788873,"571","1900","693",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,360,unbekannt/inconnue,./0.png
7.58623237955912,46.1957299011937,"572","1900","694",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,25.5,unbekannt/inconnue,./0.png
7.58622332254668,46.1957184880269,"573","1900","695",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,231.1,unbekannt/inconnue,./0.png
7.58623497917921,46.195709443495,"574","1900","696",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,93.7,unbekannt/inconnue,./0.png
7.58626150245379,46.1957003796964,"575","1900","697",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,36.9,unbekannt/inconnue,./0.png
7.58627659746596,46.1956865396048,"576","1900","698",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,360,unbekannt/inconnue,./0.png
7.5852035941632,46.1954546208644,"577","1900","699",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,91.4,unbekannt/inconnue,./0.png
7.58486171402701,46.1954446927464,"578","1900","700",vanne de vidange,"11","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,91.9,unbekannt/inconnue,./0.png
7.58477418177766,46.1954134029238,"579","1900","701",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,19.9,unbekannt/inconnue,./0.png
7.58538644585102,46.2165027459717,"580","1900","702",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58539184314276,46.2165027402124,"581","1900","703",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58539157099727,46.2165064843659,"582","1900","704",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58538638435532,46.2165066357449,"583","1900","705",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58623800966364,46.2145990522223,"584","1900","706",vanne de tronçon,"7","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58487022260479,46.2155667134894,"585","1900","707",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58450516410631,46.2159432698962,"586","1900",,vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5837720034013,46.2222653238667,"587","1900","218",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58930698924913,46.2147468018653,"588","1900","290",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5884406991421,46.2152394917317,"589","1900","273",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58791819671262,46.2153476421382,"590","1900","274",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5879141509881,46.2153492727369,"591","1900","274",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58949377805997,46.2149778656532,"592","1900","278",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.5896899565647,46.2149964550464,"593","1900","262",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58960686955686,46.2161252465808,"594","1900","166",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58957048992229,46.2161722634508,"595","1900","167",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58956362413674,46.2163527992518,"596","1900","165",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58946956000963,46.2163036268279,"597","1900","164",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.59001815285177,46.2157951866737,"598","1900","236",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58923146540547,46.2160908818089,"599","1900","236",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58922781152188,46.2161077055731,"600","1900","169",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58828828791913,46.2148740540105,"601","1900","180",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58831593248961,46.2149702130182,"602","1900","181",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58801428792628,46.2153774200062,"603","1900","257",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58378068880857,46.1958123255517,"604","1900","641",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,360,unbekannt/inconnue,./0.png
7.58340397461692,46.1966144798386,"605","1900","642",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,110.5,unbekannt/inconnue,./0.png
7.58376813760671,46.1970086948817,"606","1900","643",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,180.4,unbekannt/inconnue,./0.png
7.58376814514558,46.1970434285076,"607","1900","644",vanne de tronçon,"7","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,285.8,unbekannt/inconnue,./0.png
7.58406480153127,46.1965842695154,"608","1900","645",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,79.3,unbekannt/inconnue,./0.png
7.5841024124586,46.1968072121446,"609","1900","646",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,360,unbekannt/inconnue,./0.png
7.58378614455427,46.1970505821974,"610","1900","647",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,342.1,unbekannt/inconnue,./0.png
7.58410175442407,46.1970853161114,"611","1900","648",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,284.7,unbekannt/inconnue,./0.png
7.58403597842538,46.1970751089562,"612","1900","649",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,256.7,unbekannt/inconnue,./0.png
7.58425625839717,46.1971164329478,"613","1900","650",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,101.7,unbekannt/inconnue,./0.png
7.58433629500528,46.1971087175566,"614","1900","651",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,271.7,unbekannt/inconnue,./0.png
7.5843197858392,46.1971079427039,"615","1900","652",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,265.5,unbekannt/inconnue,./0.png
7.58423588096887,46.1971077679912,"616","1900","653",vanne de vidange,"11","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,119.8,unbekannt/inconnue,./0.png
7.5845289882604,46.197111706861,"617","1900","654",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,271.8,unbekannt/inconnue,./0.png
7.58504221594418,46.1971239589897,"618","1900","656",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,32.4,unbekannt/inconnue,./0.png
7.58502534811616,46.1971243391216,"619","1900","657",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,152.6,unbekannt/inconnue,./0.png
7.5850345777986,46.197114929309,"620","1900","658",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,266.8,unbekannt/inconnue,./0.png
7.58526418893911,46.1971217106471,"621","1900","659",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,309.1,unbekannt/inconnue,./0.png
7.58520347157384,46.1971264402757,"622","1900","660",vanne de tronçon,"7","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,53.9,unbekannt/inconnue,./0.png
7.58591720206493,46.1977365595086,"623","1900","661",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,328.6,unbekannt/inconnue,./0.png
7.58557384349298,46.1971771761416,"624","1900","662",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,42.2,unbekannt/inconnue,./0.png
7.58572161079072,46.1971238950249,"625","1900","663",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,268.5,unbekannt/inconnue,./0.png
7.58587939363828,46.1971307790807,"626","1900","664",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,29,unbekannt/inconnue,./0.png
7.58589510900348,46.1970442008884,"627","1900","665",vanne de raccordement,"5","0.0","0",,imprécis,"2",inconnue,"1",St-Jean,EP_Z_6,0,216.4,unbekannt/inconnue,./0.png
7.58541975694237,46.2163500950694,"628","1900","251",vanne hydrant,"6","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58545528497289,46.2166402822898,"629","1900","710",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58532179224834,46.2145132795179,"630","1900","711",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58531731101713,46.2145143457782,"631","1900","712",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58518331586798,46.2146231194966,"632","1900","713",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58530546593769,46.2148710430419,"633","1900","714",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58530746314515,46.214871769556,"634","1900","715",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
7.58556780848573,46.214870556083,"635","1900","716",vanne de raccordement,"5","0.0","0",,précis,"0",inconnue,"1",Vissoie,EP_Z_7,50,360,unbekannt/inconnue,./0.png
