X,Y,t_id,name_nummer,art,typ,symbolori,hoehe,einbaujahr,eigentuemer,versorgungsdruck,fliessdruck,druckzone,druckzone_bemerkung,art_code,lagebestimmung,lagebestimmung_code,zustand,icon_url
7.59108197202494,46.2112288203855,"1","201",borne hydrant une sortie,,100,1283.62,"1970",inconnue,10.4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.58339855779263,46.1980586122089,"2","813",borne hydrant une sortie,,100,0,"2014",inconnue,5,0,St-Jean,EP_Z_6,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58293905462216,46.1980861723264,"3","814",borne hydrant une sortie,,339.1,0,"1989",inconnue,4,0,St-Jean,EP_Z_6,"1",précis,"0",unbekannt/inconnue,./0.png
7.58383562747749,46.1971036457827,"4","812",borne hydrant une sortie,,100,0,"1989",inconnue,6.5,0,St-Jean,EP_Z_6,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58336143623459,46.1965513757232,"5","811",borne hydrant une sortie,,100,0,"1970",inconnue,6.5,0,St-Jean,EP_Z_6,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58434926056236,46.1971258512265,"6","815",borne hydrant une sortie,,100,0,"1970",inconnue,7,0,St-Jean,EP_Z_6,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58579206116737,46.19711518944,"7","807",borne hydrant une sortie,,377.4,0,"1970",inconnue,5.5,0,St-Jean,EP_Z_6,"1",précis,"0",unbekannt/inconnue,./0.png
7.58561711203385,46.1966596713851,"8","808",borne hydrant une sortie,,100,0,"2013",inconnue,7.5,0,St-Jean,EP_Z_6,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58626004135912,46.1967387102208,"9","803",borne hydrant une sortie,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"1",précis,"0",unbekannt/inconnue,./0.png
7.58628845659233,46.1956688275931,"10","804",borne hydrant une sortie,,100,0,"1970",inconnue,9,0,St-Jean,EP_Z_6,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5847433571883,46.1954459701927,"11","809",borne hydrant une sortie,,90.3,0,"1970",inconnue,9,0,St-Jean,EP_Z_6,"1",précis,"0",unbekannt/inconnue,./0.png
7.58545225301408,46.2163332450955,"12","109",borne hydrant une sortie,,140.7,50,"2002",inconnue,11,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5870933264591,46.2150891638031,"13","107",borne hydrant une sortie,,100,50,"1970",inconnue,8,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58631271869033,46.2181317342473,"14","116",borne hydrant une sortie,,100,50,"2002",inconnue,5.5,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58148434226397,46.221131861821,"15","121",borne hydrant une sortie,,100,50,"1970",inconnue,15,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58386288509702,46.2179305669428,"16","123",borne hydrant une sortie,,100,50,"1970",inconnue,14,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58326903778104,46.2184342685488,"17","122",borne hydrant une sortie,,100,50,"1970",inconnue,15,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5850598822816,46.2190694821668,"18","118",borne hydrant une sortie,,100,50,"2002",inconnue,0,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5856849879832,46.2193599577872,"19","117",borne hydrant une sortie,,100,50,"1970",inconnue,3.6,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58439765717929,46.2206545438175,"20","119",borne hydrant une sortie,,100,50,"2002",inconnue,5.6,0,Vissoie,EP_Z_7,"1",précis,"0",unbekannt/inconnue,./0.png
7.58381245775352,46.2218296160917,"21","120",borne hydrant une sortie,,100,50,"2002",inconnue,6,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58560428932553,46.1966708679381,"22",,bouche arrosage,,100,0,"2013",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.60006612078502,46.1828505035852,"23","325",borne hydrant une sortie,,100,1480.21,"1989",inconnue,11.8,0,Ayer,EP_Z_1,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.62631834488718,46.1351210400641,"24","417",borne hydrant une sortie,,100,1672.81,"1900",inconnue,10.6,0,Zinal,EP_Z_8,"1",précis,"0",unbekannt/inconnue,./0.png
7.58996825946288,46.2175319913447,"25","127",borne hydrant une sortie,,100,50,"1970",inconnue,9,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58968637441204,46.2150047966035,"26","112",borne hydrant une sortie,,100,50,"1970",inconnue,6,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58831025592072,46.2149711086519,"27","111",borne hydrant une sortie,,100,50,"1935",inconnue,6.4,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58748061837193,46.2173341806068,"28","115",borne hydrant une sortie,,100,50,"1930",inconnue,3,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58556297377735,46.2141565604003,"29","125",borne hydrant une sortie,,100,50,"1970",inconnue,9.8,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58691206395443,46.2157916040765,"30","110",borne hydrant une sortie,,100,50,"2002",inconnue,8.6,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58703597079543,46.213982710201,"31","102",borne hydrant une sortie,,234.9,50,"2002",inconnue,0,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58504914059766,46.2148265195403,"32","103",borne hydrant une sortie,,100,50,"1970",inconnue,6,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58412473940259,46.216284466904,"33","124",borne hydrant une sortie,,266.1,50,"1970",inconnue,12,0,Vissoie,EP_Z_7,"1",précis,"0",unbekannt/inconnue,./0.png
7.5852696461571,46.2151639304979,"34","105",borne hydrant une sortie,,100,50,"1935",inconnue,10,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58589437290871,46.21448844632,"35","104",borne hydrant une sortie,,100,50,"2014",inconnue,9.6,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58699659343652,46.2145965136746,"36","106",borne hydrant une sortie,,100,50,"2013",inconnue,9,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58612301925598,46.2154589773247,"37","108",borne hydrant une sortie,,100,50,"1900",inconnue,9.4,0,Vissoie,EP_Z_7,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58690768997197,46.1949754929811,"38","806",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58619152068017,46.1946069201541,"39","119",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58656393653733,46.2511270125996,"40","619",borne hydrant une sortie,,100,0,"1989",inconnue,13.5,0,Chandolin,EP_Z_2,"1",précis,"0",unbekannt/inconnue,./0.png
7.58781728392948,46.2518780774274,"41","618",borne hydrant une sortie,,100,0,"2001",inconnue,8.2,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58875752333953,46.252577349323,"42","621",borne hydrant une sortie,,100,0,"1989",inconnue,11.2,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58896548354295,46.2535311189393,"43","1",borne hydrant une sortie,,100,0,"1900",inconnue,0,0,Chandolin,EP_Z_2,"1",précis,"0",unbekannt/inconnue,./0.png
7.59086380892997,46.2536242475391,"44","602",borne hydrant une sortie,,100,0,"1970",inconnue,10.9,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59347210406336,46.2525368761317,"45","603",borne hydrant une sortie,,100,0,"1970",inconnue,9.3,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59352850424539,46.2518489813669,"46","612",borne hydrant une sortie,,100,0,"1989",inconnue,5.4,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59215145310726,46.2518197214891,"47","614",borne hydrant une sortie,,224,0,"2001",inconnue,5.4,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59248144817355,46.2518688907973,"48","613",borne hydrant une sortie,,361.7,0,"2001",inconnue,5.4,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59157809367191,46.2519783426045,"49","15",borne hydrant une sortie,,100,0,"1900",inconnue,0,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5911663302736,46.25221967584,"50","616",borne hydrant une sortie,,65.6,0,"1989",inconnue,5.5,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59027553750695,46.2523785065466,"51","617",borne hydrant une sortie,,379.6,0,"1989",inconnue,7.5,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59424233257607,46.2529202457889,"52","604",borne hydrant une sortie,,100,0,"1970",inconnue,5,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59526514371624,46.2512243469278,"53","611",borne hydrant une sortie,,100,0,"1970",inconnue,7.5,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5966692404561,46.2519213897108,"54","610",borne hydrant une sortie,,100,0,"1989",inconnue,8.8,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59604115240836,46.2527701061813,"55","605",borne hydrant une sortie,,100,0,"1989",inconnue,6.5,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5980961213821,46.2520828592569,"56","606",borne hydrant une sortie,,100,0,"1930",inconnue,7.4,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.5974328574771,46.2505860106929,"57","609",borne hydrant une sortie,,100,0,"1970",inconnue,11,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.59986417456928,46.2511336330433,"58","608",borne hydrant une sortie,,100,0,"1970",inconnue,9.2,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60112308803707,46.2515022740192,"59","607",borne hydrant une sortie,,100,0,"1970",inconnue,6.2,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.60426755801329,46.2479609472912,"60","623",borne hydrant une sortie,,100,0,"1970",inconnue,14.4,0,Chandolin,EP_Z_2,"1",inconnue,"1",unbekannt/inconnue,./0.png
7.58620116166459,46.1945613781632,"62","120",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58667085872932,46.194231343987,"63",,bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58302336090732,46.1978444024167,"66","124",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58172867329179,46.1975456368534,"67","125",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58380371009833,46.1970969769639,"68",,bouche arrosage,,100,0,"1989",inconnue,6.5,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58347049314965,46.1960826264066,"69","127",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58396231750323,46.196297662626,"70","128",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58448350242195,46.1972255993788,"71","129",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58468473303276,46.1971415683251,"72","130",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58640452255159,46.1961540174681,"73","131",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58563292876286,46.1961609346757,"74","132",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58486212514918,46.1954354317795,"75","133",bouche arrosage,,100,0,"1900",inconnue,0,0,St-Jean,EP_Z_6,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58854427656164,46.2167719251718,"76","134",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.5872386743044,46.2181787152807,"77","135",bouche arrosage,,304.8,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58630693376276,46.2183152867738,"78","136",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58450880272882,46.219430292604,"79","137",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58457172216938,46.219536994609,"80","138",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58448523339502,46.2196436629924,"81","139",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58474602343579,46.2168528441138,"82","140",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58541641546158,46.2178580310638,"83","141",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58486650784625,46.2139181580776,"84","142",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.58655246789309,46.2160932073449,"85","143",bouche arrosage,,100,50,"1900",inconnue,0,0,Vissoie,EP_Z_7,"10",inconnue,"1",unbekannt/inconnue,./0.png
7.62940945730894,46.1335779861415,"86","422",borne hydrant une sortie,,100,1701.38,"1900",inconnue,8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6316246055505,46.1337856041261,"87","423",borne hydrant une sortie,,100,1739.34,"1900",inconnue,12.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6335833754367,46.1320945911736,"88","427",borne hydrant une sortie,,100,1760.68,"1900",inconnue,3,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.63258123140534,46.1314169417787,"89","426",borne hydrant une sortie,,100,1730.56,"1900",inconnue,6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.63131361538951,46.130541751319,"90","425",borne hydrant une sortie,,113.5,1702.35,"1900",inconnue,9,0,Zinal,EP_Z_8,"1",précis,"0",unbekannt/inconnue,./0.png
7.62982186471575,46.1300559361717,"91","424",borne hydrant une sortie,,60.5,1684.21,"1900",inconnue,10.4,0,Zinal,EP_Z_8,"1",précis,"0",unbekannt/inconnue,./0.png
7.62827073368018,46.1319180732519,"92","421",borne hydrant une sortie,,100,1681.29,"1900",inconnue,10,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62666322554176,46.1329473716681,"93","420",borne hydrant une sortie,,100,1665.75,"1900",inconnue,0,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62719906963494,46.1336131882412,"94","419",borne hydrant une sortie,,100,1675.7,"1900",inconnue,10.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62590147436019,46.1367529211598,"95","414",borne hydrant une sortie,,100,0,"1900",inconnue,10.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62695643368252,46.1360866295452,"96","415",borne hydrant une sortie,,100,0,"1900",inconnue,10,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62940718886669,46.1361330299244,"97","412",borne hydrant une sortie,,100,1710.55,"1900",inconnue,7.4,0,Zinal,EP_Z_8,"1",précis,"0",unbekannt/inconnue,./0.png
7.62891278086708,46.1369129141954,"98","409",borne hydrant une sortie,,100,1704.2,"1900",inconnue,8.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6293294422173,46.1373279084237,"99","410",borne hydrant une sortie,,100,1711.91,"1900",inconnue,7.4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62968160290548,46.1376982478997,"100","411",borne hydrant une sortie,,100,1719.36,"1900",inconnue,6.7,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.63086295292034,46.1376526576018,"101","413",borne hydrant une sortie,,100,1764.85,"1900",inconnue,3,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62553885464044,46.1380707449303,"102","408",borne hydrant une sortie,,100,1677.66,"1900",inconnue,9.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6249046868876,46.1412798574966,"103","407",borne hydrant une sortie,,100,0,"1900",inconnue,4.4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62545919627219,46.1441714703177,"104","406",borne hydrant une sortie,,100,1624.67,"1900",inconnue,7,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62484774580477,46.1457635426984,"105","405",borne hydrant une sortie,,100,1610.36,"1900",inconnue,9.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62349430641804,46.1491297005089,"106","404",borne hydrant une sortie,,100,1568.06,"1900",inconnue,12.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62020554085795,46.1524492326339,"107","403",borne hydrant une sortie,,100,0,"1900",inconnue,8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.61978859318217,46.1536701058925,"108","402",borne hydrant une sortie,,100,0,"1900",inconnue,12,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.61939713868011,46.1558474529033,"109","401",borne hydrant une sortie,,100,1559.2,"1900",inconnue,5.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60664683732058,46.1739685268468,"110","308",borne hydrant une sortie,,100,1475.38,"1970",inconnue,4.4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60407365179636,46.1770242959201,"111","307",borne hydrant une sortie,,100,1445.16,"1970",inconnue,7.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60272139648631,46.178214370694,"112","305",borne hydrant une sortie,,100,1455.06,"1989",inconnue,6.4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60329476512097,46.1777856102091,"113","306",borne hydrant une sortie,,100,1456.69,"2002",inconnue,6.3,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60329418235275,46.1783128270447,"114","309",borne hydrant une sortie,,100,0,"1989",inconnue,5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60336843033521,46.1789291131723,"115","310",borne hydrant une sortie,,100,1479.4,"1955",inconnue,4.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60376909052715,46.1787758221065,"116","321",borne hydrant une sortie,,100,0,"1989",inconnue,3,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60294676331932,46.1792985707299,"117","311",borne hydrant une sortie,,249.6,1477.8,"2012",inconnue,8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6034085463519,46.1794145831529,"118","319",borne hydrant une sortie,,72.2,0,"1989",inconnue,4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60225817191239,46.1798842125679,"119","312",borne hydrant une sortie,,388.7,1477.96,"1989",inconnue,4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60100809533452,46.1800533112444,"120","302",borne hydrant une sortie,,212.5,1449.87,"1989",inconnue,7,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60332761431807,46.1803337175585,"121","315",borne hydrant une sortie,,44.2,1511.15,"1970",inconnue,8.9,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60227478821852,46.1805154604784,"122","313",borne hydrant une sortie,,100,1490.09,"1989",inconnue,2.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60145454855421,46.1814634778535,"123","314",borne hydrant une sortie,,356.9,1489.4,"1970",inconnue,10.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60468775173328,46.1813850041147,"124","318",borne hydrant une sortie,,100,0,"1970",inconnue,2.9,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6023946129892,46.1822388772467,"125","316",borne hydrant une sortie,,100,1534.42,"1970",inconnue,6.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60171710032555,46.1829543961262,"126","317",borne hydrant une sortie,,100,1545.05,"1989",inconnue,5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.5976164956999,46.1817613644519,"127","323",borne hydrant une sortie,,100,1383.35,"2002",inconnue,13.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59781111469772,46.1824781216024,"128","324",borne hydrant une sortie,,100,1397.29,"1989",inconnue,12.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59818688713848,46.183342934396,"129","301",borne hydrant une sortie,,100,1422.94,"1989",inconnue,13,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.5963194665298,46.1843156192952,"130","252",borne hydrant une sortie,,100,1380.69,"1970",inconnue,6.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59495459539265,46.1864993162914,"131","265",borne hydrant une sortie,,100,1369.83,"1989",inconnue,7.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59227401387472,46.188833499692,"132","264",borne hydrant une sortie,,100,1291.54,"1989",inconnue,8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59176760451705,46.1888605227412,"133","263",borne hydrant une sortie,,100,1277.72,"1989",inconnue,9.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59409160523997,46.1899111725564,"134","254",borne hydrant une sortie,,100,1357.44,"1970",inconnue,9,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59418452499156,46.1906593858648,"135","253",borne hydrant une sortie,,100,0,"1970",inconnue,8.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.5927681213848,46.1899124457611,"136","255",borne hydrant une sortie,,100,1312.48,"1989",inconnue,6.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.5927611592967,46.1904118907849,"137","256",borne hydrant une sortie,,100,1310.78,"2013",inconnue,6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59282687895622,46.1907471034892,"138","257",borne hydrant une sortie,,100,1309.35,"1989",inconnue,6.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59978218212027,46.179750071549,"139","322",borne hydrant une sortie,,100,1415,"1989",inconnue,10.4,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60168472676352,46.1792000537725,"140","303",borne hydrant une sortie,,100,1451.2,"2002",inconnue,7,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.62555923538146,46.1356741422464,"141","416",borne hydrant une sortie,,100,0,"1900",inconnue,11,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.6268316301804,46.1341836776235,"142","418",borne hydrant une sortie,,100,1675.51,"1900",inconnue,10.6,0,Zinal,EP_Z_8,"1",précis,"0",unbekannt/inconnue,./0.png
7.60207954320458,46.1788044534367,"143","304",borne hydrant une sortie,,100,1452.11,"1989",inconnue,6.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.60381259731079,46.1790659563121,"144","320",borne hydrant une sortie,,71.3,1491.24,"1989",inconnue,10.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59200402196386,46.189762624019,"146","259",borne hydrant une sortie,,100,0,"1970",inconnue,7.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59207025012344,46.190200572202,"147","261",borne hydrant une sortie,,100,0,"1970",inconnue,7,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59229639987177,46.1905158979563,"148","260",borne hydrant une sortie,,100,0,"1989",inconnue,7,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59268495079237,46.191753885523,"149","262",borne hydrant une sortie,,100,1309.53,"1989",inconnue,6.5,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59175611778511,46.196141161831,"150","266",borne hydrant une sortie,,100,1324.92,"1970",inconnue,12,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59114808833091,46.2044338200091,"151","207",borne hydrant une sortie,,268,1283.3,"1989",inconnue,10.2,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59144129442281,46.206007872692,"152","206",borne hydrant une sortie,,100,1283.38,"1970",inconnue,10,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59119778107321,46.2078919246665,"153","205",borne hydrant une sortie,,100,1289.23,"1970",inconnue,9.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.58966132958954,46.2085321256154,"155","203",borne hydrant une sortie,,100,1254.27,"2004",inconnue,12.6,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.58993540690181,46.2108129591354,"156","202",borne hydrant une sortie,,370.9,1258.9,"1930",inconnue,12.8,0,Ayer,EP_Z_1,"1",précis,"0",unbekannt/inconnue,./0.png
7.59217919799097,46.2288550036792,"157","548",borne hydrant une sortie,,100,0,"1930",inconnue,9,0,Saint-Luc,EP_Z_5,"1",inconnue,"1",unbekannt/inconnue,./0.png
